rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
143,6,8,1,planar,65,-0.935816,-0.060235,-1.971221,2.349618,-5.316890
144,-8,4,8,planar,55,-0.640073,0.476635,-2.153385,3.001703,-5.318526
145,-2,-8,-2,linear,40,-4.217754,0.938963,-0.292083,1.799975,-5.370849
146,2,3,-2,planar,245,0.945606,-0.072434,-2.528363,3.749380,-5.404572
147,3,-7,4,planar,49,-1.179804,-0.258013,-1.864170,2.195169,-5.497156
148,12,-3,0,planar,45,-2.842669,0.887290,-1.500105,2.108905,-5.564390
149,-10,2,8,planar,25,-3.329818,1.642184,-1.659643,2.225872,-5.573148
150,1,-3,-2,planar,676,1.059323,-0.251364,-2.661938,3.748875,-5.602853
151,3,6,-2,planar,50,-2.009707,0.200452,-1.556357,2.248863,-5.614475
152,0,1,-2,planar,1065,-2.422239,0.532300,-1.514642,2.246830,-5.651410
153,-10,3,8,planar,32,-0.313590,0.264625,-2.282651,3.424964,-5.756580
154,1,7,-2,linear,47,-5.010357,1.261766,-0.278028,1.799961,-5.826580
155,1,-4,-2,planar,342,0.783094,-0.206848,-2.696709,3.749077,-5.869541
156,-9,2,8,planar,61,-1.094661,0.023447,-2.089907,2.719622,-5.880743
157,-5,18,1,planar,23,-1.353793,-0.216278,-1.979950,2.353897,-5.903917
158,-10,4,8,planar,41,-1.035190,0.215023,-2.150342,2.939086,-5.909594
159,1,-7,-2,planar,84,-1.256026,-0.208695,-2.014292,2.432612,-5.911625
160,-9,4,8,planar,62,0.390081,-0.203172,-2.455935,3.661651,-5.930676
161,0,-10,7,planar,63,-2.371195,0.580723,-1.912317,2.244974,-5.947763
162,0,-8,4,planar,162,-2.388852,0.411677,-1.870916,2.112397,-5.960488
163,6,11,2,planar,29,-3.047608,0.275773,-1.425086,1.825290,-6.022212
164,5,-13,4,planar,22,-3.474898,1.165683,-1.582500,2.154620,-6.046335
165,-9,1,8,planar,61,-2.740360,0.818643,-1.895536,2.235395,-6.052648
166,6,-5,3,planar,72,0.149357,-0.157025,-2.507707,3.553313,-6.068688
167,1,-5,-2,planar,171,0.486534,-0.310412,-2.499147,3.749106,-6.072131
168,3,2,4,planar,171,-3.978095,1.032024,-1.230605,1.907574,-6.084251
169,2,0,-2,planar,734,-1.389359,0.201303,-2.120925,2.799346,-6.108327
170,3,-6,4,planar,48,-1.889902,-0.102680,-1.895357,2.222995,-6.110935
171,6,-11,2,planar,24,-1.786858,0.823606,-2.135521,3.012384,-6.111157
172,4,4,4,planar,67,-4.208298,1.488202,-1.737713,1.785016,-6.242825
173,2,-5,4,planar,120,-1.517398,0.501927,-2.178469,3.068308,-6.262248
174,-1,11,3,linear,52,-5.028284,0.989528,-0.513986,1.760239,-6.312981
175,-1,-7,-2,planar,98,-0.450862,-0.181335,-2.295354,3.393545,-6.321096
176,3,-4,4,planar,137,-2.806216,0.538579,-1.875585,2.200408,-6.343629
177,-1,18,2,planar,35,-2.729000,0.435904,-1.867924,2.244506,-6.405525
178,-7,8,8,linear,21,-5.986681,1.654511,-0.276822,1.799942,-6.408934
179,6,8,0,planar,52,-2.730436,0.550244,-1.949152,2.303990,-6.433334
180,-2,18,0,planar,35,-2.391388,-0.016788,-1.842612,2.188159,-6.438947
181,2,-8,4,planar,72,-2.719231,0.354364,-1.923206,2.189235,-6.477308
182,6,-5,-1,planar,137,-0.545863,0.210392,-2.477037,3.700314,-6.512823
183,-1,-6,-2,planar,118,-1.633323,0.568354,-2.244729,3.220119,-6.529817
184,1,10,8,planar,29,-2.996110,0.103778,-1.516026,2.136629,-6.544987
185,2,2,-2,planar,411,0.268330,-0.403875,-2.704622,3.749229,-6.589395
186,-3,18,2,planar,24,-3.372276,0.688987,-1.680671,2.246341,-6.610300
187,6,11,0,planar,46,-3.711368,0.664361,-1.700455,2.076120,-6.823583
188,6,-6,1,planar,124,-0.489063,-0.177067,-2.458267,3.718725,-6.843122
189,2,-11,4,linear,36,-10.489058,5.632296,-0.391346,1.668974,-6.917082
190,-1,11,6,planar,36,-5.562141,2.274526,-1.546278,2.109943,-6.943836
191,3,5,-2,planar,73,-2.988021,0.140309,-1.923992,2.248004,-7.019708
192,-1,18,3,planar,45,-3.697551,0.730172,-1.917925,2.178161,-7.063466
193,6,11,-2,linear,22,-7.676789,2.474977,-0.289384,1.601992,-7.093188
194,0,18,3,planar,39,-4.033094,0.871899,-1.822277,2.152070,-7.135542
195,2,1,-2,planar,686,-0.532644,-0.198634,-2.699972,3.748911,-7.180161
196,-4,9,8,linear,21,-6.017015,1.051875,-0.459234,1.785436,-7.209810
197,-2,11,3,planar,67,-4.068990,1.046837,-1.944904,2.259378,-7.226434
198,-8,7,8,planar,20,-4.632216,1.177651,-1.669123,2.149297,-7.272984
199,1,-9,-2,planar,23,-4.358039,1.015549,-1.722356,2.246952,-7.311798
